Column1,X,GDate,Value,Index,Province,Province_Name,Province_Code,GAS,Waves,COVID_Status,Year,Month,Day,Real_Value,Date,Days,Status
27885,1052,4/1/2020,844926607.1,Pressure_W1_COVID_2020,26_Isfahan,Isfahan,13_IS,Pressure,W1,1_COVID,2020,4,1,84492.66071,4/1/2020,19,0
27886,1053,4/2/2020,841676757.8,Pressure_W1_COVID_2020,26_Isfahan,Isfahan,13_IS,Pressure,W1,1_COVID,2020,4,2,84167.67578,4/2/2020,20,0
27887,1054,4/3/2020,843021165.1,Pressure_W1_COVID_2020,26_Isfahan,Isfahan,13_IS,Pressure,W1,1_COVID,2020,4,3,84302.11651,4/3/2020,21,0
27888,1055,4/4/2020,845598829.5,Pressure_W1_COVID_2020,26_Isfahan,Isfahan,13_IS,Pressure,W1,1_COVID,2020,4,4,84559.88295,4/4/2020,22,0
27889,1056,4/5/2020,847421937.6,Pressure_W1_COVID_2020,26_Isfahan,Isfahan,13_IS,Pressure,W1,1_COVID,2020,4,5,84742.19376,4/5/2020,23,0
27890,1057,4/6/2020,847588503.9,Pressure_W1_COVID_2020,26_Isfahan,Isfahan,13_IS,Pressure,W1,1_COVID,2020,4,6,84758.85039,4/6/2020,24,0
27891,1058,4/7/2020,845142757.6,Pressure_W1_COVID_2020,26_Isfahan,Isfahan,13_IS,Pressure,W1,1_COVID,2020,4,7,84514.27576,4/7/2020,25,0
27892,1059,4/8/2020,846694352.8,Pressure_W1_COVID_2020,26_Isfahan,Isfahan,13_IS,Pressure,W1,1_COVID,2020,4,8,84669.43528,4/8/2020,26,0
27893,1060,4/9/2020,846791607.8,Pressure_W1_COVID_2020,26_Isfahan,Isfahan,13_IS,Pressure,W1,1_COVID,2020,4,9,84679.16078,4/9/2020,27,0
27894,1061,4/10/2020,841953697.5,Pressure_W1_COVID_2020,26_Isfahan,Isfahan,13_IS,Pressure,W1,1_COVID,2020,4,10,84195.36975,4/10/2020,28,0
27895,1062,4/11/2020,840879193.4,Pressure_W1_COVID_2020,26_Isfahan,Isfahan,13_IS,Pressure,W1,1_COVID,2020,4,11,84087.91934,4/11/2020,29,0
27896,1063,4/12/2020,842741498.2,Pressure_W1_COVID_2020,26_Isfahan,Isfahan,13_IS,Pressure,W1,1_COVID,2020,4,12,84274.14982,4/12/2020,30,0
27897,1064,4/13/2020,843496639.2,Pressure_W1_COVID_2020,26_Isfahan,Isfahan,13_IS,Pressure,W1,1_COVID,2020,4,13,84349.66392,4/13/2020,31,0
27898,1065,4/14/2020,846513880.6,Pressure_W1_COVID_2020,26_Isfahan,Isfahan,13_IS,Pressure,W1,1_COVID,2020,4,14,84651.38806,4/14/2020,32,0
27899,1066,4/15/2020,845990599.5,Pressure_W1_COVID_2020,26_Isfahan,Isfahan,13_IS,Pressure,W1,1_COVID,2020,4,15,84599.05995,4/15/2020,33,0
27900,1067,4/16/2020,842884170.3,Pressure_W1_COVID_2020,26_Isfahan,Isfahan,13_IS,Pressure,W1,1_COVID,2020,4,16,84288.41703,4/16/2020,34,0
27901,1068,4/17/2020,843523185.4,Pressure_W1_COVID_2020,26_Isfahan,Isfahan,13_IS,Pressure,W1,1_COVID,2020,4,17,84352.31854,4/17/2020,35,0
27902,1069,4/18/2020,844131838.9,Pressure_W1_COVID_2020,26_Isfahan,Isfahan,13_IS,Pressure,W1,1_COVID,2020,4,18,84413.18389,4/18/2020,36,0
27903,1070,4/19/2020,844255712.5,Pressure_W1_COVID_2020,26_Isfahan,Isfahan,13_IS,Pressure,W1,1_COVID,2020,4,19,84425.57125,4/19/2020,37,0
27965,62,3/14/2020,274.871,CO1_W1_COVID_2020,27_E_Azar,East Azar,03_AE,CO1,W1,1_COVID,2020,3,14,0.0274871,3/14/2020,1,0
27966,63,3/15/2020,280.3595,CO1_W1_COVID_2020,27_E_Azar,East Azar,03_AE,CO1,W1,1_COVID,2020,3,15,0.02803595,3/15/2020,2,0
27967,64,3/16/2020,250.98,CO1_W1_COVID_2020,27_E_Azar,East Azar,03_AE,CO1,W1,1_COVID,2020,3,16,0.025098,3/16/2020,3,0
27968,65,3/17/2020,249.088,CO1_W1_COVID_2020,27_E_Azar,East Azar,03_AE,CO1,W1,1_COVID,2020,3,17,0.0249088,3/17/2020,4,0
27969,66,3/18/2020,260.2545,CO1_W1_COVID_2020,27_E_Azar,East Azar,03_AE,CO1,W1,1_COVID,2020,3,18,0.02602545,3/18/2020,5,0
27970,67,3/19/2020,270.884,CO1_W1_COVID_2020,27_E_Azar,East Azar,03_AE,CO1,W1,1_COVID,2020,3,19,0.0270884,3/19/2020,6,0
27971,68,3/20/2020,260.6985,CO1_W1_COVID_2020,27_E_Azar,East Azar,03_AE,CO1,W1,1_COVID,2020,3,20,0.02606985,3/20/2020,7,0
27972,69,3/21/2020,266.327,CO1_W1_COVID_2020,27_E_Azar,East Azar,03_AE,CO1,W1,1_COVID,2020,3,21,0.0266327,3/21/2020,8,0
27973,70,3/22/2020,240.1145,CO1_W1_COVID_2020,27_E_Azar,East Azar,03_AE,CO1,W1,1_COVID,2020,3,22,0.02401145,3/22/2020,9,0
27974,71,3/23/2020,270.714,CO1_W1_COVID_2020,27_E_Azar,East Azar,03_AE,CO1,W1,1_COVID,2020,3,23,0.0270714,3/23/2020,10,0
27975,72,3/24/2020,286.237,CO1_W1_COVID_2020,27_E_Azar,East Azar,03_AE,CO1,W1,1_COVID,2020,3,24,0.0286237,3/24/2020,11,0
27976,73,3/25/2020,271.5525,CO1_W1_COVID_2020,27_E_Azar,East Azar,03_AE,CO1,W1,1_COVID,2020,3,25,0.02715525,3/25/2020,12,0
27977,74,3/26/2020,285.74125,CO1_W1_COVID_2020,27_E_Azar,East Azar,03_AE,CO1,W1,1_COVID,2020,3,26,0.028574125,3/26/2020,13,0
27978,75,3/27/2020,291.637,CO1_W1_COVID_2020,27_E_Azar,East Azar,03_AE,CO1,W1,1_COVID,2020,3,27,0.0291637,3/27/2020,14,0
27979,76,3/28/2020,288.596,CO1_W1_COVID_2020,27_E_Azar,East Azar,03_AE,CO1,W1,1_COVID,2020,3,28,0.0288596,3/28/2020,15,0
27980,77,3/29/2020,268.619,CO1_W1_COVID_2020,27_E_Azar,East Azar,03_AE,CO1,W1,1_COVID,2020,3,29,0.0268619,3/29/2020,16,0
27981,78,3/30/2020,264.6216667,CO1_W1_COVID_2020,27_E_Azar,East Azar,03_AE,CO1,W1,1_COVID,2020,3,30,0.026462167,3/30/2020,17,0
27982,79,3/31/2020,286.8755,CO1_W1_COVID_2020,27_E_Azar,East Azar,03_AE,CO1,W1,1_COVID,2020,3,31,0.02868755,3/31/2020,18,0
27983,80,4/1/2020,266.523,CO1_W1_COVID_2020,27_E_Azar,East Azar,03_AE,CO1,W1,1_COVID,2020,4,1,0.0266523,4/1/2020,19,0
27984,81,4/2/2020,271.5,CO1_W1_COVID_2020,27_E_Azar,East Azar,03_AE,CO1,W1,1_COVID,2020,4,2,0.02715,4/2/2020,20,0
27985,82,4/3/2020,271.23375,CO1_W1_COVID_2020,27_E_Azar,East Azar,03_AE,CO1,W1,1_COVID,2020,4,3,0.027123375,4/3/2020,21,0
27986,83,4/4/2020,266.2865,CO1_W1_COVID_2020,27_E_Azar,East Azar,03_AE,CO1,W1,1_COVID,2020,4,4,0.02662865,4/4/2020,22,0
27987,84,4/5/2020,297.9615,CO1_W1_COVID_2020,27_E_Azar,East Azar,03_AE,CO1,W1,1_COVID,2020,4,5,0.02979615,4/5/2020,23,0
27988,85,4/6/2020,300.837,CO1_W1_COVID_2020,27_E_Azar,East Azar,03_AE,CO1,W1,1_COVID,2020,4,6,0.0300837,4/6/2020,24,0
27989,86,4/7/2020,266.945,CO1_W1_COVID_2020,27_E_Azar,East Azar,03_AE,CO1,W1,1_COVID,2020,4,7,0.0266945,4/7/2020,25,0
27990,87,4/8/2020,260.319,CO1_W1_COVID_2020,27_E_Azar,East Azar,03_AE,CO1,W1,1_COVID,2020,4,8,0.0260319,4/8/2020,26,0
27991,88,4/9/2020,280.635,CO1_W1_COVID_2020,27_E_Azar,East Azar,03_AE,CO1,W1,1_COVID,2020,4,9,0.0280635,4/9/2020,27,0
27992,89,4/10/2020,265.065,CO1_W1_COVID_2020,27_E_Azar,East Azar,03_AE,CO1,W1,1_COVID,2020,4,10,0.0265065,4/10/2020,28,0
27993,90,4/11/2020,280.013,CO1_W1_COVID_2020,27_E_Azar,East Azar,03_AE,CO1,W1,1_COVID,2020,4,11,0.0280013,4/11/2020,29,0
27994,91,4/12/2020,279.3995,CO1_W1_COVID_2020,27_E_Azar,East Azar,03_AE,CO1,W1,1_COVID,2020,4,12,0.02793995,4/12/2020,30,0
27995,92,4/13/2020,283.518,CO1_W1_COVID_2020,27_E_Azar,East Azar,03_AE,CO1,W1,1_COVID,2020,4,13,0.0283518,4/13/2020,31,0
27996,93,4/14/2020,290.543,CO1_W1_COVID_2020,27_E_Azar,East Azar,03_AE,CO1,W1,1_COVID,2020,4,14,0.0290543,4/14/2020,32,0
27997,94,4/15/2020,316.8156667,CO1_W1_COVID_2020,27_E_Azar,East Azar,03_AE,CO1,W1,1_COVID,2020,4,15,0.031681567,4/15/2020,33,0
27998,95,4/16/2020,300.354,CO1_W1_COVID_2020,27_E_Azar,East Azar,03_AE,CO1,W1,1_COVID,2020,4,16,0.0300354,4/16/2020,34,0
27999,96,4/17/2020,309.996,CO1_W1_COVID_2020,27_E_Azar,East Azar,03_AE,CO1,W1,1_COVID,2020,4,17,0.0309996,4/17/2020,35,0
28000,97,4/18/2020,309.39,CO1_W1_COVID_2020,27_E_Azar,East Azar,03_AE,CO1,W1,1_COVID,2020,4,18,0.030939,4/18/2020,36,0
28001,98,4/19/2020,298.048,CO1_W1_COVID_2020,27_E_Azar,East Azar,03_AE,CO1,W1,1_COVID,2020,4,19,0.0298048,4/19/2020,37,0
28063,160,3/14/2020,10852437.5,CO2_W1_COVID_2020,27_E_Azar,East Azar,03_AE,CO2,W1,1_COVID,2020,3,14,1085.24375,3/14/2020,1,0
28064,161,3/15/2020,7838459.521,CO2_W1_COVID_2020,27_E_Azar,East Azar,03_AE,CO2,W1,1_COVID,2020,3,15,783.8459521,3/15/2020,2,0
28065,162,3/16/2020,7030967.46,CO2_W1_COVID_2020,27_E_Azar,East Azar,03_AE,CO2,W1,1_COVID,2020,3,16,703.096746,3/16/2020,3,0
28066,163,3/17/2020,6866676.76,CO2_W1_COVID_2020,27_E_Azar,East Azar,03_AE,CO2,W1,1_COVID,2020,3,17,686.667676,3/17/2020,4,0
28067,164,3/18/2020,10179304.59,CO2_W1_COVID_2020,27_E_Azar,East Azar,03_AE,CO2,W1,1_COVID,2020,3,18,1017.930459,3/18/2020,5,0
28068,165,3/19/2020,4768354.072,CO2_W1_COVID_2020,27_E_Azar,East Azar,03_AE,CO2,W1,1_COVID,2020,3,19,476.8354072,3/19/2020,6,0
28069,166,3/20/2020,4000503.71,CO2_W1_COVID_2020,27_E_Azar,East Azar,03_AE,CO2,W1,1_COVID,2020,3,20,400.050371,3/20/2020,7,0
28070,167,3/21/2020,4631086.09,CO2_W1_COVID_2020,27_E_Azar,East Azar,03_AE,CO2,W1,1_COVID,2020,3,21,463.108609,3/21/2020,8,0
28071,168,3/22/2020,2645353.533,CO2_W1_COVID_2020,27_E_Azar,East Azar,03_AE,CO2,W1,1_COVID,2020,3,22,264.5353533,3/22/2020,9,0
28072,169,3/23/2020,4190627.321,CO2_W1_COVID_2020,27_E_Azar,East Azar,03_AE,CO2,W1,1_COVID,2020,3,23,419.0627321,3/23/2020,10,0
28073,170,3/24/2020,5092346.093,CO2_W1_COVID_2020,27_E_Azar,East Azar,03_AE,CO2,W1,1_COVID,2020,3,24,509.2346093,3/24/2020,11,0
28074,171,3/25/2020,5495394.398,CO2_W1_COVID_2020,27_E_Azar,East Azar,03_AE,CO2,W1,1_COVID,2020,3,25,549.5394398,3/25/2020,12,0
28075,172,3/26/2020,6285819.15,CO2_W1_COVID_2020,27_E_Azar,East Azar,03_AE,CO2,W1,1_COVID,2020,3,26,628.581915,3/26/2020,13,0
28076,173,3/27/2020,7626783.203,CO2_W1_COVID_2020,27_E_Azar,East Azar,03_AE,CO2,W1,1_COVID,2020,3,27,762.6783203,3/27/2020,14,0
28077,174,3/28/2020,8468802.236,CO2_W1_COVID_2020,27_E_Azar,East Azar,03_AE,CO2,W1,1_COVID,2020,3,28,846.8802236,3/28/2020,15,0
28078,175,3/29/2020,4962332.828,CO2_W1_COVID_2020,27_E_Azar,East Azar,03_AE,CO2,W1,1_COVID,2020,3,29,496.2332828,3/29/2020,16,0
28079,176,3/30/2020,4329113.929,CO2_W1_COVID_2020,27_E_Azar,East Azar,03_AE,CO2,W1,1_COVID,2020,3,30,432.9113929,3/30/2020,17,0
28080,177,3/31/2020,4419498.554,CO2_W1_COVID_2020,27_E_Azar,East Azar,03_AE,CO2,W1,1_COVID,2020,3,31,441.9498554,3/31/2020,18,0
28081,178,4/1/2020,5938265.815,CO2_W1_COVID_2020,27_E_Azar,East Azar,03_AE,CO2,W1,1_COVID,2020,4,1,593.8265815,4/1/2020,19,0
28082,179,4/2/2020,6550143.425,CO2_W1_COVID_2020,27_E_Azar,East Azar,03_AE,CO2,W1,1_COVID,2020,4,2,655.0143425,4/2/2020,20,0
28083,180,4/3/2020,5743170.827,CO2_W1_COVID_2020,27_E_Azar,East Azar,03_AE,CO2,W1,1_COVID,2020,4,3,574.3170827,4/3/2020,21,0
28084,181,4/4/2020,7416119.203,CO2_W1_COVID_2020,27_E_Azar,East Azar,03_AE,CO2,W1,1_COVID,2020,4,4,741.6119203,4/4/2020,22,0
28085,182,4/5/2020,4642276.914,CO2_W1_COVID_2020,27_E_Azar,East Azar,03_AE,CO2,W1,1_COVID,2020,4,5,464.2276914,4/5/2020,23,0
28086,183,4/6/2020,9646371.823,CO2_W1_COVID_2020,27_E_Azar,East Azar,03_AE,CO2,W1,1_COVID,2020,4,6,964.6371823,4/6/2020,24,0
28087,184,4/7/2020,5757726.496,CO2_W1_COVID_2020,27_E_Azar,East Azar,03_AE,CO2,W1,1_COVID,2020,4,7,575.7726496,4/7/2020,25,0
28088,185,4/8/2020,2039272.716,CO2_W1_COVID_2020,27_E_Azar,East Azar,03_AE,CO2,W1,1_COVID,2020,4,8,203.9272716,4/8/2020,26,0
28089,186,4/9/2020,6325280.295,CO2_W1_COVID_2020,27_E_Azar,East Azar,03_AE,CO2,W1,1_COVID,2020,4,9,632.5280295,4/9/2020,27,0
28090,187,4/10/2020,5304298.615,CO2_W1_COVID_2020,27_E_Azar,East Azar,03_AE,CO2,W1,1_COVID,2020,4,10,530.4298615,4/10/2020,28,0
28091,188,4/11/2020,5061119.76,CO2_W1_COVID_2020,27_E_Azar,East Azar,03_AE,CO2,W1,1_COVID,2020,4,11,506.111976,4/11/2020,29,0
28092,189,4/12/2020,6539871.627,CO2_W1_COVID_2020,27_E_Azar,East Azar,03_AE,CO2,W1,1_COVID,2020,4,12,653.9871627,4/12/2020,30,0
28093,190,4/13/2020,3976612.606,CO2_W1_COVID_2020,27_E_Azar,East Azar,03_AE,CO2,W1,1_COVID,2020,4,13,397.6612606,4/13/2020,31,0
28094,191,4/14/2020,3257097.632,CO2_W1_COVID_2020,27_E_Azar,East Azar,03_AE,CO2,W1,1_COVID,2020,4,14,325.7097632,4/14/2020,32,0
28095,192,4/15/2020,3741695.799,CO2_W1_COVID_2020,27_E_Azar,East Azar,03_AE,CO2,W1,1_COVID,2020,4,15,374.1695799,4/15/2020,33,0
28096,193,4/16/2020,5700117.406,CO2_W1_COVID_2020,27_E_Azar,East Azar,03_AE,CO2,W1,1_COVID,2020,4,16,570.0117406,4/16/2020,34,0
28097,194,4/17/2020,7789096.424,CO2_W1_COVID_2020,27_E_Azar,East Azar,03_AE,CO2,W1,1_COVID,2020,4,17,778.9096424,4/17/2020,35,0
28098,195,4/18/2020,7190094.931,CO2_W1_COVID_2020,27_E_Azar,East Azar,03_AE,CO2,W1,1_COVID,2020,4,18,719.0094931,4/18/2020,36,0
28099,196,4/19/2020,8213397.471,CO2_W1_COVID_2020,27_E_Azar,East Azar,03_AE,CO2,W1,1_COVID,2020,4,19,821.3397471,4/19/2020,37,0
28161,258,3/14/2020,0.586,NO2_W1_COVID_2020,27_E_Azar,East Azar,03_AE,NO2,W1,1_COVID,2020,3,14,0.0000586,3/14/2020,1,0
28162,259,3/15/2020,0.63,NO2_W1_COVID_2020,27_E_Azar,East Azar,03_AE,NO2,W1,1_COVID,2020,3,15,0.000063,3/15/2020,2,0
28163,260,3/16/2020,0.616,NO2_W1_COVID_2020,27_E_Azar,East Azar,03_AE,NO2,W1,1_COVID,2020,3,16,0.0000616,3/16/2020,3,0
28164,261,3/17/2020,0.643,NO2_W1_COVID_2020,27_E_Azar,East Azar,03_AE,NO2,W1,1_COVID,2020,3,17,0.0000643,3/17/2020,4,0
28165,262,3/18/2020,0.792,NO2_W1_COVID_2020,27_E_Azar,East Azar,03_AE,NO2,W1,1_COVID,2020,3,18,0.0000792,3/18/2020,5,0
28166,263,3/19/2020,0.581,NO2_W1_COVID_2020,27_E_Azar,East Azar,03_AE,NO2,W1,1_COVID,2020,3,19,0.0000581,3/19/2020,6,0
28167,264,3/20/2020,0.601,NO2_W1_COVID_2020,27_E_Azar,East Azar,03_AE,NO2,W1,1_COVID,2020,3,20,0.0000601,3/20/2020,7,0
28168,265,3/21/2020,0.6735,NO2_W1_COVID_2020,27_E_Azar,East Azar,03_AE,NO2,W1,1_COVID,2020,3,21,0.00006735,3/21/2020,8,0
28169,266,3/22/2020,0.6025,NO2_W1_COVID_2020,27_E_Azar,East Azar,03_AE,NO2,W1,1_COVID,2020,3,22,0.00006025,3/22/2020,9,0
28170,267,3/23/2020,0.587,NO2_W1_COVID_2020,27_E_Azar,East Azar,03_AE,NO2,W1,1_COVID,2020,3,23,0.0000587,3/23/2020,10,0
28171,268,3/24/2020,0.606,NO2_W1_COVID_2020,27_E_Azar,East Azar,03_AE,NO2,W1,1_COVID,2020,3,24,0.0000606,3/24/2020,11,0
28172,269,3/25/2020,0.5715,NO2_W1_COVID_2020,27_E_Azar,East Azar,03_AE,NO2,W1,1_COVID,2020,3,25,0.00005715,3/25/2020,12,0
28173,270,3/26/2020,0.6065,NO2_W1_COVID_2020,27_E_Azar,East Azar,03_AE,NO2,W1,1_COVID,2020,3,26,0.00006065,3/26/2020,13,0
28174,271,3/27/2020,0.565,NO2_W1_COVID_2020,27_E_Azar,East Azar,03_AE,NO2,W1,1_COVID,2020,3,27,0.0000565,3/27/2020,14,0
28175,272,3/28/2020,0.555,NO2_W1_COVID_2020,27_E_Azar,East Azar,03_AE,NO2,W1,1_COVID,2020,3,28,0.0000555,3/28/2020,15,0
28176,273,3/29/2020,0.624,NO2_W1_COVID_2020,27_E_Azar,East Azar,03_AE,NO2,W1,1_COVID,2020,3,29,0.0000624,3/29/2020,16,0
28177,274,3/30/2020,0.573666667,NO2_W1_COVID_2020,27_E_Azar,East Azar,03_AE,NO2,W1,1_COVID,2020,3,30,5.74E-05,3/30/2020,17,0
28178,275,3/31/2020,0.59,NO2_W1_COVID_2020,27_E_Azar,East Azar,03_AE,NO2,W1,1_COVID,2020,3,31,0.000059,3/31/2020,18,0
28179,276,4/1/2020,NA,NO2_W1_COVID_2020,27_E_Azar,East Azar,03_AE,NO2,W1,1_COVID,2020,4,1,,4/1/2020,19,0
28180,277,4/2/2020,0.593,NO2_W1_COVID_2020,27_E_Azar,East Azar,03_AE,NO2,W1,1_COVID,2020,4,2,0.0000593,4/2/2020,20,0
28181,278,4/3/2020,0.812,NO2_W1_COVID_2020,27_E_Azar,East Azar,03_AE,NO2,W1,1_COVID,2020,4,3,0.0000812,4/3/2020,21,0
28182,279,4/4/2020,0.9485,NO2_W1_COVID_2020,27_E_Azar,East Azar,03_AE,NO2,W1,1_COVID,2020,4,4,0.00009485,4/4/2020,22,0
28183,280,4/5/2020,0.687,NO2_W1_COVID_2020,27_E_Azar,East Azar,03_AE,NO2,W1,1_COVID,2020,4,5,0.0000687,4/5/2020,23,0
28184,281,4/6/2020,0.506,NO2_W1_COVID_2020,27_E_Azar,East Azar,03_AE,NO2,W1,1_COVID,2020,4,6,0.0000506,4/6/2020,24,0
28185,282,4/7/2020,0.667,NO2_W1_COVID_2020,27_E_Azar,East Azar,03_AE,NO2,W1,1_COVID,2020,4,7,0.0000667,4/7/2020,25,0
28186,283,4/8/2020,0.553,NO2_W1_COVID_2020,27_E_Azar,East Azar,03_AE,NO2,W1,1_COVID,2020,4,8,0.0000553,4/8/2020,26,0
28187,284,4/9/2020,0.591,NO2_W1_COVID_2020,27_E_Azar,East Azar,03_AE,NO2,W1,1_COVID,2020,4,9,0.0000591,4/9/2020,27,0
28188,285,4/10/2020,0.613,NO2_W1_COVID_2020,27_E_Azar,East Azar,03_AE,NO2,W1,1_COVID,2020,4,10,0.0000613,4/10/2020,28,0
28189,286,4/11/2020,0.627,NO2_W1_COVID_2020,27_E_Azar,East Azar,03_AE,NO2,W1,1_COVID,2020,4,11,0.0000627,4/11/2020,29,0
28190,287,4/12/2020,0.634,NO2_W1_COVID_2020,27_E_Azar,East Azar,03_AE,NO2,W1,1_COVID,2020,4,12,0.0000634,4/12/2020,30,0
28191,288,4/13/2020,0.621,NO2_W1_COVID_2020,27_E_Azar,East Azar,03_AE,NO2,W1,1_COVID,2020,4,13,0.0000621,4/13/2020,31,0
28192,289,4/14/2020,0.72,NO2_W1_COVID_2020,27_E_Azar,East Azar,03_AE,NO2,W1,1_COVID,2020,4,14,0.000072,4/14/2020,32,0
28193,290,4/15/2020,0.787,NO2_W1_COVID_2020,27_E_Azar,East Azar,03_AE,NO2,W1,1_COVID,2020,4,15,0.0000787,4/15/2020,33,0
28194,291,4/16/2020,0.729,NO2_W1_COVID_2020,27_E_Azar,East Azar,03_AE,NO2,W1,1_COVID,2020,4,16,0.0000729,4/16/2020,34,0
28195,292,4/17/2020,0.67,NO2_W1_COVID_2020,27_E_Azar,East Azar,03_AE,NO2,W1,1_COVID,2020,4,17,0.000067,4/17/2020,35,0
28196,293,4/18/2020,0.68,NO2_W1_COVID_2020,27_E_Azar,East Azar,03_AE,NO2,W1,1_COVID,2020,4,18,0.000068,4/18/2020,36,0
28197,294,4/19/2020,0.669,NO2_W1_COVID_2020,27_E_Azar,East Azar,03_AE,NO2,W1,1_COVID,2020,4,19,0.0000669,4/19/2020,37,0
28259,356,3/14/2020,1583.36,O3_W1_COVID_2020,27_E_Azar,East Azar,03_AE,O3,W1,1_COVID,2020,3,14,0.158336,3/14/2020,1,0
28260,357,3/15/2020,1450.469,O3_W1_COVID_2020,27_E_Azar,East Azar,03_AE,O3,W1,1_COVID,2020,3,15,0.1450469,3/15/2020,2,0
28261,358,3/16/2020,1419.25,O3_W1_COVID_2020,27_E_Azar,East Azar,03_AE,O3,W1,1_COVID,2020,3,16,0.141925,3/16/2020,3,0
28262,359,3/17/2020,1470.11,O3_W1_COVID_2020,27_E_Azar,East Azar,03_AE,O3,W1,1_COVID,2020,3,17,0.147011,3/17/2020,4,0
28263,360,3/18/2020,1502.5935,O3_W1_COVID_2020,27_E_Azar,East Azar,03_AE,O3,W1,1_COVID,2020,3,18,0.15025935,3/18/2020,5,0
28264,361,3/19/2020,1533.661,O3_W1_COVID_2020,27_E_Azar,East Azar,03_AE,O3,W1,1_COVID,2020,3,19,0.1533661,3/19/2020,6,0
28265,362,3/20/2020,1624.489,O3_W1_COVID_2020,27_E_Azar,East Azar,03_AE,O3,W1,1_COVID,2020,3,20,0.1624489,3/20/2020,7,0
28266,363,3/21/2020,1609.859,O3_W1_COVID_2020,27_E_Azar,East Azar,03_AE,O3,W1,1_COVID,2020,3,21,0.1609859,3/21/2020,8,0
28267,364,3/22/2020,1776.61,O3_W1_COVID_2020,27_E_Azar,East Azar,03_AE,O3,W1,1_COVID,2020,3,22,0.177661,3/22/2020,9,0
28268,365,3/23/2020,1599.111,O3_W1_COVID_2020,27_E_Azar,East Azar,03_AE,O3,W1,1_COVID,2020,3,23,0.1599111,3/23/2020,10,0
28269,366,3/24/2020,1570.924,O3_W1_COVID_2020,27_E_Azar,East Azar,03_AE,O3,W1,1_COVID,2020,3,24,0.1570924,3/24/2020,11,0
28270,367,3/25/2020,1668.14,O3_W1_COVID_2020,27_E_Azar,East Azar,03_AE,O3,W1,1_COVID,2020,3,25,0.166814,3/25/2020,12,0
28271,368,3/26/2020,1641.918,O3_W1_COVID_2020,27_E_Azar,East Azar,03_AE,O3,W1,1_COVID,2020,3,26,0.1641918,3/26/2020,13,0
28272,369,3/27/2020,1643.793,O3_W1_COVID_2020,27_E_Azar,East Azar,03_AE,O3,W1,1_COVID,2020,3,27,0.1643793,3/27/2020,14,0
28273,370,3/28/2020,1593.869,O3_W1_COVID_2020,27_E_Azar,East Azar,03_AE,O3,W1,1_COVID,2020,3,28,0.1593869,3/28/2020,15,0
28274,371,3/29/2020,1534.162,O3_W1_COVID_2020,27_E_Azar,East Azar,03_AE,O3,W1,1_COVID,2020,3,29,0.1534162,3/29/2020,16,0
28275,372,3/30/2020,1575.398667,O3_W1_COVID_2020,27_E_Azar,East Azar,03_AE,O3,W1,1_COVID,2020,3,30,0.157539867,3/30/2020,17,0
28276,373,3/31/2020,1548.3065,O3_W1_COVID_2020,27_E_Azar,East Azar,03_AE,O3,W1,1_COVID,2020,3,31,0.15483065,3/31/2020,18,0
28277,374,4/1/2020,1503.203,O3_W1_COVID_2020,27_E_Azar,East Azar,03_AE,O3,W1,1_COVID,2020,4,1,0.1503203,4/1/2020,19,0
28278,375,4/2/2020,1539.645,O3_W1_COVID_2020,27_E_Azar,East Azar,03_AE,O3,W1,1_COVID,2020,4,2,0.1539645,4/2/2020,20,0
28279,376,4/3/2020,1550.175,O3_W1_COVID_2020,27_E_Azar,East Azar,03_AE,O3,W1,1_COVID,2020,4,3,0.1550175,4/3/2020,21,0
28280,377,4/4/2020,1689.675,O3_W1_COVID_2020,27_E_Azar,East Azar,03_AE,O3,W1,1_COVID,2020,4,4,0.1689675,4/4/2020,22,0
28281,378,4/5/2020,1609.7145,O3_W1_COVID_2020,27_E_Azar,East Azar,03_AE,O3,W1,1_COVID,2020,4,5,0.16097145,4/5/2020,23,0
28282,379,4/6/2020,1539.4495,O3_W1_COVID_2020,27_E_Azar,East Azar,03_AE,O3,W1,1_COVID,2020,4,6,0.15394495,4/6/2020,24,0
28283,380,4/7/2020,1536.926,O3_W1_COVID_2020,27_E_Azar,East Azar,03_AE,O3,W1,1_COVID,2020,4,7,0.1536926,4/7/2020,25,0
28284,381,4/8/2020,1618.768,O3_W1_COVID_2020,27_E_Azar,East Azar,03_AE,O3,W1,1_COVID,2020,4,8,0.1618768,4/8/2020,26,0
28285,382,4/9/2020,1566.985,O3_W1_COVID_2020,27_E_Azar,East Azar,03_AE,O3,W1,1_COVID,2020,4,9,0.1566985,4/9/2020,27,0
28286,383,4/10/2020,1577.1505,O3_W1_COVID_2020,27_E_Azar,East Azar,03_AE,O3,W1,1_COVID,2020,4,10,0.15771505,4/10/2020,28,0
28287,384,4/11/2020,1621.28,O3_W1_COVID_2020,27_E_Azar,East Azar,03_AE,O3,W1,1_COVID,2020,4,11,0.162128,4/11/2020,29,0
28288,385,4/12/2020,1643.6065,O3_W1_COVID_2020,27_E_Azar,East Azar,03_AE,O3,W1,1_COVID,2020,4,12,0.16436065,4/12/2020,30,0
28289,386,4/13/2020,1605.149,O3_W1_COVID_2020,27_E_Azar,East Azar,03_AE,O3,W1,1_COVID,2020,4,13,0.1605149,4/13/2020,31,0
28290,387,4/14/2020,1556.055,O3_W1_COVID_2020,27_E_Azar,East Azar,03_AE,O3,W1,1_COVID,2020,4,14,0.1556055,4/14/2020,32,0
